% Base Parameters: Dims = 100, predfreq = .004, huntsteps = 4, hetfreq = .01, accalarm = 1, falarm = 0, preddet = 1, alarmdet = 1, condet = 1, apredrange = 2, aalarmrange = 4, aconrange = 2, hetrange = 4, predrange = 2, align = true, popthresh = 1000, basevig = .001, vigilance = true, vigprop = .334, indvprop = .333, mutrate = .001, fthresh = 25, fleeforage = 0, stayforage = .1, localbirth = true, learnalg = r, lrate = .01, 

% Test Parameters:
%stayforage = [.1, .5, .9]
%learnalg = [r, n, b]
% 	Parameters		Results
Timestep	stayforage	learnalg	VigAlarm	IndAlarm	SocAlarm	VigNoAlarm	IndNoAlarm	SocNoAlarm	PredRate	ReprodRate	FAlarmRate	vigcount	indcount	soccount	
% [100, .004, 4, .01, 1, 0, 1, 1, 1, 2, 4, 2, 4, 2, true, 1000, .001, true, .334, .333, .001, 25, 0, .1, true, r, .01]
30000	.9	b	0.0	0.4060693641618497	0.4331103678929766	1.0	1.0	1.0	0.10886666666666667	0.10886666666666667	0.7442666666666666	355.0	346.0	299.0	
31000	.9	b	0.0	0.4036312849162011	0.4364820846905538	1.0	1.0	1.0	0.1084516129032258	0.1084516129032258	0.741225806451613	335.0	358.0	307.0	
32000	.9	b	0.0	0.4101123595505618	0.4278688524590164	1.0	1.0	1.0	0.10671875	0.10671875	0.7214375	339.0	356.0	305.0	
33000	.9	b	0.0	0.41025641025641024	0.4403225806451613	1.0	1.0	1.0	0.10454545454545454	0.10454545454545454	0.712939393939394	339.0	351.0	310.0	
34000	.9	b	0.0	0.4157142857142857	0.4435483870967742	1.0	1.0	1.0	0.1023235294117647	0.1023235294117647	0.6924117647058824	340.0	350.0	310.0	
35000	.9	b	0.0	0.421875	0.44462540716612375	1.0	1.0	1.0	0.10088571428571429	0.10088571428571429	0.6726571428571428	341.0	352.0	307.0	
36000	.9	b	0.0	0.4295774647887324	0.45454545454545453	1.0	0.9985915492957746	1.0	0.10272222222222223	0.10272222222222223	0.6579722222222222	348.0	355.0	297.0	
37000	.9	b	0.0	0.42330383480825956	0.4526813880126183	1.0	1.0	1.0	0.10343243243243243	0.10343243243243243	0.676	344.0	339.0	317.0	
38000	.9	b	0.0	0.40540540540540543	0.4426751592356688	1.0	1.0	1.0	0.10407894736842105	0.10407894736842105	0.6959473684210526	353.0	333.0	314.0	
39000	.9	b	0.0	0.4024024024024024	0.4435483870967742	1.0	1.0	1.0	0.10194871794871795	0.10194871794871795	0.6867948717948718	357.0	333.0	310.0	
40000	.9	b	0.0	0.3993808049535604	0.45222929936305734	1.0	1.0	1.0	0.1	0.1	0.671625	363.0	323.0	314.0	
41000	.9	b	0.0	0.4072948328267477	0.46546546546546547	1.0	1.0	1.0	0.09975609756097562	0.09975609756097562	0.6614390243902439	338.0	329.0	333.0	
42000	.9	b	0.0	0.4171597633136095	0.47172619047619047	1.0	1.0	1.0	0.09902380952380953	0.09902380952380953	0.6648095238095239	326.0	338.0	336.0	
43000	.9	b	0.0	0.41150442477876104	0.4809384164222874	1.0	1.0	1.0	0.09823255813953488	0.09823255813953488	0.6666976744186046	320.0	339.0	341.0	
44000	.9	b	0.0014925373134328358	0.39596273291925466	0.47667638483965014	0.9985074626865672	1.0	1.0	0.09822727272727273	0.09822727272727273	0.6730227272727273	335.0	322.0	343.0	
45000	.9	b	0.0	0.40634441087613293	0.4748427672955975	1.0	1.0	1.0	0.09826666666666667	0.09826666666666667	0.6624	351.0	331.0	318.0	
46000	.9	b	0.0	0.4174041297935103	0.4666666666666667	1.0	1.0	1.0	0.09802173913043478	0.09802173913043478	0.6490217391304348	361.0	339.0	300.0	
47000	.9	b	0.0	0.4241573033707865	0.4621710526315789	1.0	1.0	1.0	0.09814893617021277	0.09814893617021277	0.6576382978723404	340.0	356.0	304.0	
48000	.9	b	0.0	0.43323863636363635	0.46325878594249204	1.0	1.0	0.9984025559105432	0.0971875	0.0971875	0.6439375	335.0	352.0	313.0	
49000	.9	b	0.0	0.43820224719101125	0.46579804560260585	1.0	1.0	1.0	0.09595918367346938	0.09595918367346938	0.6376938775510204	337.0	356.0	307.0	
50000	.9	b	0.0	0.43213296398891965	0.46283783783783783	1.0	0.9986149584487535	1.0	0.09562	0.09562	0.63022	343.0	361.0	296.0	
51000	.9	b	0.0014084507042253522	0.42021276595744683	0.4721189591078067	0.9985915492957746	1.0	1.0	0.09686274509803922	0.09686274509803922	0.7047843137254902	355.0	376.0	269.0	
52000	.9	b	0.0	0.3513157894736842	0.47307692307692306	1.0	1.0	1.0	0.09611538461538462	0.09611538461538462	0.7235576923076923	360.0	380.0	260.0	
53000	.9	b	0.0	0.35117493472584854	0.4752851711026616	1.0	1.0	1.0	0.09511320754716981	0.09511320754716981	0.7149056603773585	354.0	383.0	263.0	
54000	.9	b	0.0	0.35844155844155845	0.47900763358778625	1.0	1.0	1.0	0.09366666666666666	0.09366666666666666	0.7016666666666667	353.0	385.0	262.0	
55000	.9	b	0.0	0.370712401055409	0.48255813953488375	1.0	1.0	1.0	0.09398181818181818	0.09398181818181818	0.6889272727272727	363.0	379.0	258.0	
56000	.9	b	0.0	0.37105263157894736	0.48249027237354086	1.0	1.0	1.0	0.09233928571428572	0.09233928571428572	0.676625	363.0	380.0	257.0	
57000	.9	b	0.0	0.3736979166666667	0.48046875	1.0	1.0	1.0	0.09094736842105264	0.09094736842105264	0.6647543859649123	360.0	384.0	256.0	
58000	.9	b	0.0	0.37402597402597404	0.4801587301587302	1.0	1.0	1.0	0.08946551724137931	0.08946551724137931	0.6535517241379311	363.0	385.0	252.0	
59000	.9	b	0.0	0.3736979166666667	0.48023715415019763	1.0	1.0	1.0	0.08796610169491526	0.08796610169491526	0.6424745762711864	363.0	384.0	253.0	
60000	.9	b	0.0	0.37402597402597404	0.48221343873517786	1.0	1.0	1.0	0.08675	0.08675	0.6317666666666667	362.0	385.0	253.0	
61000	.9	b	0.0	0.37789203084832906	0.4777327935222672	1.0	1.0	1.0	0.08581967213114754	0.08581967213114754	0.6219672131147541	364.0	389.0	247.0	
62000	.9	b	0.0	0.38287153652392947	0.4791666666666667	1.0	1.0	1.0	0.08504838709677419	0.08504838709677419	0.6119354838709677	363.0	397.0	240.0	
63000	.9	b	0.0	0.3762755102040816	0.4723404255319149	1.0	1.0	1.0	0.08468253968253968	0.08468253968253968	0.6139523809523809	373.0	392.0	235.0	
64000	.9	b	0.0	0.3648989898989899	0.4665271966527197	1.0	1.0	1.0	0.083734375	0.083734375	0.6078125	365.0	396.0	239.0	
65000	.9	b	0.0	0.3730769230769231	0.46987951807228917	1.0	1.0	1.0	0.08324615384615384	0.08324615384615384	0.5991846153846154	361.0	390.0	249.0	
66000	.9	b	0.0	0.35695876288659795	0.48523206751054854	1.0	1.0	1.0	0.083	0.083	0.5923787878787878	375.0	388.0	237.0	
67000	.9	b	0.0	0.3643410852713178	0.48535564853556484	1.0	1.0	1.0	0.08194029850746269	0.08194029850746269	0.5835373134328358	374.0	387.0	239.0	
68000	.9	b	0.0	0.33875338753387535	0.4676113360323887	1.0	1.0	1.0	0.0813970588235294	0.0813970588235294	0.6030588235294118	384.0	369.0	247.0	
69000	.9	b	0.0	0.349862258953168	0.46975806451612906	1.0	1.0	0.9979838709677419	0.08057971014492754	0.08057971014492754	0.6026086956521739	389.0	363.0	248.0	
70000	.9	b	0.0	0.35893854748603354	0.4799196787148594	1.0	1.0	1.0	0.08037142857142857	0.08037142857142857	0.594	393.0	358.0	249.0	
71000	.9	b	0.0	0.37433155080213903	0.47285067873303166	1.0	1.0	1.0	0.08046478873239436	0.08046478873239436	0.5860704225352112	405.0	374.0	221.0	
72000	.9	b	0.0	0.3729946524064171	0.47285067873303166	1.0	1.0	1.0	0.07934722222222222	0.07934722222222222	0.5796527777777778	405.0	374.0	221.0	
73000	.9	b	0.0	0.3729946524064171	0.47285067873303166	1.0	1.0	1.0	0.07826027397260274	0.07826027397260274	0.5717123287671233	405.0	374.0	221.0	
74000	.9	b	0.0	0.3729946524064171	0.47285067873303166	1.0	1.0	1.0	0.0772027027027027	0.0772027027027027	0.5640675675675676	405.0	374.0	221.0	
75000	.9	b	0.0	0.38005390835579517	0.48148148148148145	1.0	1.0	1.0	0.07645333333333333	0.07645333333333333	0.5623733333333333	413.0	371.0	216.0	
76000	.9	b	0.0	0.3770718232044199	0.4796380090497738	1.0	1.0	1.0	0.07617105263157894	0.07617105263157894	0.561921052631579	417.0	362.0	221.0	
77000	.9	b	0.0	0.3774104683195592	0.47706422018348627	1.0	1.0	1.0	0.07546753246753246	0.07546753246753246	0.5555064935064935	419.0	363.0	218.0	
78000	.9	b	0.0	0.3774104683195592	0.4769585253456221	1.0	1.0	1.0	0.07453846153846154	0.07453846153846154	0.5483846153846154	420.0	363.0	217.0	
79000	.9	b	0.0	0.3892128279883382	0.46904761904761905	1.0	1.0	1.0	0.07437974683544304	0.07437974683544304	0.5520759493670886	447.0	343.0	210.0	
80000	.9	b	0.0	0.3926470588235294	0.47692307692307695	1.0	1.0	0.9974358974358974	0.0742125	0.0742125	0.5517	465.0	340.0	195.0	
81000	.9	b	0.0	0.4024024024024024	0.4763157894736842	1.0	1.0	1.0	0.07386419753086419	0.07386419753086419	0.5531481481481482	477.0	333.0	190.0	
82000	.9	b	0.0	0.39634146341463417	0.45789473684210524	1.0	1.0	1.0	0.0730609756097561	0.0730609756097561	0.5501951219512196	482.0	328.0	190.0	
83000	.9	b	0.0	0.4027355623100304	0.45698924731182794	1.0	1.0	1.0	0.07231325301204819	0.07231325301204819	0.5483734939759036	485.0	329.0	186.0	
84000	.9	b	0.0	0.40519877675840976	0.4572192513368984	1.0	1.0	1.0	0.07148809523809524	0.07148809523809524	0.5418452380952381	486.0	327.0	187.0	
85000	.9	b	0.0	0.4090909090909091	0.45786516853932585	1.0	1.0	1.0	0.07088235294117647	0.07088235294117647	0.5354705882352941	492.0	330.0	178.0	
86000	.9	b	0.0	0.40412979351032446	0.4844961240310077	1.0	1.0	1.0	0.07140697674418604	0.07140697674418604	0.5536860465116279	532.0	339.0	129.0	
87000	.9	b	0.0	0.40830945558739257	0.5	1.0	1.0	1.0	0.07103448275862069	0.07103448275862069	0.5476781609195402	530.0	349.0	121.0	
88000	.9	b	0.0	0.42450142450142453	0.4873417721518987	1.0	1.0	1.0	0.07106818181818182	0.07106818181818182	0.5425113636363637	570.0	351.0	79.0	
89000	.9	b	0.0	0.4267605633802817	0.5211267605633803	1.0	1.0	1.0	0.07051685393258426	0.07051685393258426	0.5366179775280899	574.0	355.0	71.0	
90000	.9	b	0.0	0.42916666666666664	0.5083333333333333	1.0	1.0	1.0	0.07014444444444444	0.07014444444444444	0.5309	580.0	360.0	60.0	
91000	.9	b	0.0	0.42916666666666664	0.5083333333333333	1.0	1.0	1.0	0.06937362637362637	0.06937362637362637	0.525065934065934	580.0	360.0	60.0	
92000	.9	b	8.532423208191126E-4	0.4329608938547486	0.5357142857142857	0.9991467576791809	1.0	1.0	0.06876086956521739	0.06876086956521739	0.519358695652174	586.0	358.0	56.0	
93000	.9	b	0.0	0.43137254901960786	0.5370370370370371	1.0	1.0	1.0	0.06809677419354838	0.06809677419354838	0.513774193548387	589.0	357.0	54.0	
94000	.9	b	0.0	0.43137254901960786	0.5392156862745098	1.0	1.0	1.0	0.06740425531914894	0.06740425531914894	0.5083085106382979	592.0	357.0	51.0	
95000	.9	b	0.0	0.44707520891364905	0.5694444444444444	1.0	1.0	1.0	0.06778947368421052	0.06778947368421052	0.5049263157894737	605.0	359.0	36.0	
96000	.9	b	0.0	0.45251396648044695	0.5666666666666667	1.0	1.0	1.0	0.06751041666666667	0.06751041666666667	0.49966666666666665	627.0	358.0	15.0	
97000	.9	b	7.911392405063291E-4	0.45391061452513964	0.55	0.9992088607594937	1.0	1.0	0.06690721649484536	0.06690721649484536	0.49451546391752577	632.0	358.0	10.0	
98000	.9	b	0.0	0.45403899721448465	0.5833333333333334	1.0	1.0	1.0	0.06629591836734694	0.06629591836734694	0.489469387755102	635.0	359.0	6.0	
99000	.9	b	0.0	0.45403899721448465	0.5833333333333334	1.0	1.0	1.0	0.06562626262626263	0.06562626262626263	0.4845252525252525	635.0	359.0	6.0	
